evento_id,resultado_numero,sigla,nome_evento,nome_scholar,h5,h5_median,qualis
846,1,IVA,International Conference on Intelligent Virtual Agents,International Conference on Intelligent Virtual Agents,NULL,NULL,A3
847,1,IVAPP,International Conference on Information Visualization Theory and Applications,International Conference on Information Visualization Theory and Applications,NULL,NULL,B2
848,1,IWANN,International Work-Conference on Artificial Neural Networks,International Work-Conference on Artificial and Natural Neural Networks (IWANN),10,14,B1
849,1,IWBBIO,International Work-Conference on Bioinformatics and Biomedical Engineering,International Work-Conference on Bioinformatics and Biomedical Engineering (IWBBIO),13,23,A3
850,1,IWBF,International Workshop on Biometrics and Forensics,International Workshop on Biometrics and Forensics,17,32,A4
851,1,IWCMC,International Wireless Communications and Mobile Computing Conference,International Wireless Communications and Mobile Computing Conference (IWCMC),29,44,A2
852,1,IWCS,International Workshop on Computational Semantics,International Workshop on Computational Semantics,NULL,NULL,B4
853,1,IWCTS,International Workshop on Computational Transportation Science,International Workshop on Computational Transportation Science,NULL,NULL,B2
854,1,IWGS,ACM Workshop on GeoStreaming,ACM Workshop on GeoStreaming,NULL,NULL,B3
855,1,IWOCA,International Workshop on Combinatorial Algorithms,International Workshop on Combinatorial Algorithms,11,15,B2
856,1,IWOMP,International Workshop on OpenMP,International Workshop on OpenMP,NULL,NULL,B1
857,1,IWS,Iberchip Workshop,Iberchip Workshop,NULL,NULL,B4
858,1,IWSECO,International Workshop on Software Ecosystems,International Workshop on Software Ecosystems,NULL,NULL,B3
859,1,IWSSIP,"International Conference on Systems, Signals and Image Processing","International Conference on Systems, Signals and Image Processing",16,22,A3
860,1,jAUTI,Iberoamerican Conference on Applications and Usability of Interactive TV,Iberoamerican Conference on Applications and Usability of Interactive TV,NULL,NULL,B4
861,1,JCDL,ACM/IEEE Joint Conference on Digital Libraries,International ACM/IEEE Joint Conference on Digital Libraries,23,34,A3
862,1,JCSG,Joint International Conference on Serious Games,Joint International Conference on Serious Games,NULL,NULL,B2
863,1,JSSPP,Workshop on Job Scheduling Strategies for Parallel Processing,Workshop on Job Scheduling Strategies for Parallel Processing,NULL,NULL,B3
864,1,JURIX,International Conference on Legal Knowledge and Information Systems,International Conference on Legal Knowledge and Information Systems (JURIX),18,25,B1
865,1,KDD,ACM SIGKDD Conference on Knowledge Discovery and Data Mining,ACM SIGKDD Conference on Knowledge Discovery and Data Mining,124,212,A1
866,1,KDIR,International Conference on Knowledge Discovery and Information Retrieval,International Conference on Knowledge Discovery and Information Retrieval (KDIR),10,14,B1
867,1,KDMILE,"Symposium on Knowledge Discovery, Mining and Learning","Symposium on Knowledge Discovery, Mining and Learning (KDMiLe)",8,10,B3
868,1,KEPS,Workshop on Knowledge Engineering for Planning and Scheduling,Workshop on Knowledge Engineering for Planning and Scheduling,NULL,NULL,B4
869,1,KES,International Conference on Knowledge-Based and Intelligent Information & Engineering Systems,International Conference on Knowledge-Based and Intelligent Information & Engineering Systems,NULL,NULL,B4
870,1,KESAMSTA,International KES Conference on Agents and Multi-Agent Systems: Technologies and Applications,International KES Conference on Agents and Multi-Agent Systems: Technologies and Applications,NULL,NULL,B3
871,1,KESW,International Conference on Knowledge Engineering and Semantic Web,International Conference on Knowledge Engineering and Semantic Web,NULL,NULL,B2
872,1,KMO,International Conference on Knowledge Management in Organizations,International Conference on Knowledge Management in Organizations,NULL,NULL,B2
873,1,KR,International Conference on Principles of Knowledge Representation and Reasoning,International Conference on Principles of Knowledge Representation and Reasoning,NULL,NULL,A3
874,1,L@S,ACM Conference on Learning @ Scale,ACM Conference on Learning at Scale,28,36,A2
875,1,LA-CCI,Latin American Conference on Computational Intelligence,IEEE Latin American Conference on Computational Intelligence,8,13,B2
876,1,LAC,Linux Audio Conference,Linux Audio Conference,NULL,NULL,B2
877,1,LACLO,Latin American Conference on Learning Objects and Technologies,Latin American Conference on Learning Objects and Technologies,NULL,NULL,B3
878,1,LADC,Latin-American Symposium on Dependable Computing,Latin-American Symposium on Dependable Computing,7,8,A4
879,1,LAGIRS,IEEE Latin American GRSS & ISPRS Remote Sensing Conference,IEEE Latin American GRSS & ISPRS Remote Sensing Conference,14,25,B3
880,1,LAGOS,"Latin-American Algorithms, Graphs and Optimization Symposium","Latin-American Algorithms, Graphs and Optimization Symposium",NULL,NULL,B4
881,1,LAK,International Learning Analytics and Knowledge Conference,International Learning Analytics and Knowledge Conference,NULL,NULL,A1
882,1,LANC,Latin American Networking Conference,Latin American Networking Conference,NULL,NULL,B3
883,1,LANMAN,IEEE International Symposium on Local and Metropolitan Area Networks,IEEE International Symposium on Local and Metropolitan Area Networks,NULL,NULL,B1
884,1,LANOMS,Latin American Network Operations and Management Symposium,Latin American Network Operations and Management Symposium,NULL,NULL,B4
885,1,LARS,IEEE Latin American Robotics Symposium,IEEE Latin American Robotics Symposium,NULL,NULL,B1
886,1,LASCAS,IEEE Latin American Symposium on Circuits and Systems,IEEE Latin American Symposium on Circuits and Systems (LASCAS),15,17,A4
887,1,LATIN,Latin American Theoretical Informatics Symposium,Latin American Theoretical Informatics Symposium,NULL,NULL,A3
888,1,LATINCLOUD,IEEE Latin America Conference on Cloud Computing and Communications,IEEE Latin America Conference on Cloud Computing and Communications,NULL,NULL,B4
889,1,LATINCOM,IEEE Latin-American Conference on Communications,IEEE Latin-American Conference on Communications,NULL,NULL,B1
890,1,LATINCRYPT,International Conference on Cryptology and Information Security in Latin America,International Conference on Cryptology and Information Security in Latin America,NULL,NULL,B2
891,1,LATINOWARE,Congresso Latino-americano de Software Livre e Tecnologias Abertas,Congresso Latino-Americano de Software Livre e Tecnologias Abertas (Latinoware),3,4,B4
892,1,LATS,IEEE Latin American Test Symposium,IEEE Latin American Test Symposium (LATS),8,10,B1
893,1,LAW,Linguistic Annotation Workshop,Linguistic Annotation Workshop,NULL,NULL,A3
894,1,LAWCG,Latin American Workshop on Cliques in Graphs,Latin American Workshop on Cliques in Graphs,NULL,NULL,B4
895,1,LAWCN,Latin-American Workshop on Computational Neuroscience,Latin-American Workshop on Computational Neuroscience,NULL,NULL,B4
896,1,LAWEB,Latin American Web Congress,Latin American Web Congress,NULL,NULL,B4
897,1,LCN,IEEE Conference on Local Computer Networks,IEEE Conference on Local Computer Networks,NULL,NULL,A3
898,1,LCTES,"ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Embedded Systems","ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Embedded Systems",NULL,NULL,B1
899,1,LCTRTS,"ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Real-Time Systems","ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Real-Time Systems",NULL,NULL,B4
900,1,LDAV,IEEE Symposium on Large Data Analysis and Visualization,IEEE Symposium on Large Data Analysis and Visualization,NULL,NULL,B4
901,1,LFCS,Symposium on Logical Foundations of Computer Science,Symposium on Logical Foundations of Computer Science,NULL,NULL,B2
902,1,LICS,ACM/IEEE Symposium on Logic in Computer Science,ACM/IEEE Symposium on Logic in Computer Science,NULL,NULL,A2
903,1,LIDTA,Workshop on Learning with Imbalanced Domains: Theory and Applications,Workshop on Learning with Imbalanced Domains: Theory and Applications,NULL,NULL,B2
904,1,LINKDEM,Workshop on Linked Democracy : Artificial Intelligence for Democratic Innovation,Workshop on Linked Democracy : Artificial Intelligence for Democratic Innovation,NULL,NULL,B4
905,1,LION,Learning and Intelligent Optimization Conference,Learning and Intelligent Optimization Conference,NULL,NULL,B1
906,1,LMCS,Logical Methods in Computer Science,Logical Methods in Computer Science,28,37,A3
